name_id,xy,page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,entry_name,entry_perprice,entry_caseprice,entry_country,entry_vintage,entry_color,entry_variety,entry_region,entry_province,name_dis,xy_dis,score
d7tg6n-004_4_18,"{2110,-5028}",d7tg6n-004,76,French Champagnes-Jeraboams,Moet & Chandon Imperial,1959,36.77,99.28,Jeroboam,wine,Sparkling,White,France,Moet Chandon Imperial,36.77,99.28,France,1959,,,,,2,14,0
d7vc79-003_1_19,"{536,-4749}",d7vc79-003,58,French Champagnes,Cliquot Gold Label Brut,1964,10.45,112.86,Standard,wine,Sparkling,White,France,CLIQUOT GOLD LABEL BRUT,10.45,,,,,,,,0,12,0
d7tg6n-004_4_8,"{2126,-4150}",d7tg6n-004,6,French Champagnes-Magnums,Bollinger Brut,0,15.45,83.43,Magnum,wine,Sparkling,White,France,Bollinger Brut,15.45,83.43,France,,,,,,0,32,0
d7tg6n-004_4_9,"{2118,-4210}",d7tg6n-004,65,French Champagnes-Magnums,Mumm's Cordon Rouge Brut,0,15.45,84.95,Magnum,wine,Sparkling,White,France,Cordon Rouge Brut,15.45,84.95,,,red,,,,7,15,0
d7vc79-003_2_14,"{2236,-4949}",d7vc79-003,53,American Champagnes,Schramsberg Blanc de Blancs,1968,6.99,79.50,Standard,wine,Sparkling,White,United States of America,SCHRAMSBERG BLANC DE BLANCS,78.09,,US,1968,white,,,,0,48,1422
d7z30t-008_3_14,"{2292,-4679}",d7z30t-008,90,Other World-Famous Champagnes,Krug Extra Sec (English Market),1949,10.00,108.00,Standard,wine,Sparkling,White,France,Market) Cremersesicsciressaisossens,10.00,108.00,,,,,,,28,102,0
d7z30t-008_3_3,"{2306,-3682}",d7z30t-008,58,Other World-Famous Champagnes,Clicquot Yellow Label,1952,8.38,90.49,Standard,wine,Sparkling,White,France,CLICQUOT YELLOW LAB,8.38,90.49,,,,,,,2,107,0
d7101s-026_1_22,"{415,-3707}",d7101s-026,100,French Champagnes,Dom Ruinart Rose,1966,16.79,181.34,Standard,wine,Sparkling,Rosé,France,DOM RUINART ROSE,16.79,181.34,France,1966,rose,,,,0,28,0
d7388t-004_1_16,"{1079,-2497}",d7388t-004,-1,Champagnes,"Mumm, G. H. ""Cordon Rouge""",1928,5.49,59.40,Fifth,wine,Sparkling,White,,Mumm,5.49,59.40,,1928,red,,,,22,118,0
d7388t-004_2_3,"{3269,-1212}",d7388t-004,-1,Champagnes,"Royal Chadron, English Cuvee",1928,2.89,29.75,Fifth,wine,Sparkling,White,,Baglish Cuvee (inne Fifths,2.89,29.75,,1928,,,,,25,452,0
d7388t-007_1_3,"{976,-1210}",d7388t-007,-1,Chateau Bottled White Bordeaux,Chateau d' Yquem,0,3.40,37.00,Standard,wine,Still,White,France,Chateau Climens Chateau,3.40,37.00,France,,,,,,13,32,0
d76k5q-008_1_6,"{540,-4331}",d76k5q-008,68,French Champagnes and Sparkling Wines,Roederer Jamin Brut,1966,7.99,86.90,Standard,wine,Sparkling,White,France,ROEDERER JAMIN BRUT (French Champagne),7.99,86.90,France,1966,,,,Champagne,19,165,0
d79w2m-004_2_16,"{2093,-5034}",d79w2m-004,5072,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1923,11.95,129.99,Standard,wine,Still,Red,France,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillac),11.95,129.00,France,1924,,,Pauillac,,2,19,0
d79w2m-004_2_2,"{2096,-2843}",d79w2m-004,5051,A Library of Rare Old Clarets,"CHATEAU CHEVAL BLANC
 (St. Emilion)",1949,23.50,243.00,Standard,wine,Still,Red,France,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillac),11.85,128.25,France,,,,Pauillac,,26,23,233
d79w2m-009_2_2,"{2129,-2664}",d79w2m-009,568,The Great 1961 Clarets,"CHATEAU LA MISSION HAUT

BRION (Graves)",1964,9.49,102.50,Standard,wine,Still,Red,France,CHATEAU MISSION HAUT BRION (Graves),102.50,,France,,,,Graves,,5,76,1860.2
d79w2m-013_2_13,"{335,-3662}",d79w2m-013,712,Red Bordeaux,CHATEAU ROUGET (Pomerol),1964,3.45,37.50,Standard,wine,Still,Red,France,CHATEAU ROUGET (Pomerol),3.45,37.50,France,,red,,Pomerol,,0,36,0
d79w2m-013_2_16,"{321,-4201}",d79w2m-013,300,Red Bordeaux,CHATEAU LYNCH BAGES (Pauillac),1964,3.69,39.85,Standard,wine,Still,Red,France,Stoller Dial,3.69,39.85,US,,red,,,,24,64,0
d79w2m-025_1_12,"{245,-5126}",d79w2m-025,259,Burgandy,"CHAMBOLLE MUSIGNY, Cambola",1964,3.99,43.10,Standard,wine,Still,Red,France,GEVREY CHAMBERTIN Tortochot best Red Burgundy tasted Here Tortochot 259 CHAMBOLLE MUSIGNY Cambola,3.99,43.10,France,,red,,Gevrey Chambertin,Burgundy,73,23,0
d79w2m-034_2_18,"{2114,-3486}",d79w2m-034,498,Wines of Spain,"CABERNET SAUVIGNON, Cataluna",1966,1.49,16.10,Standard,wine,Still,,Spain,CABERNET SAUVIGNON Cataluna,1.49,16.10,,1966,,Cabernet Sauvignon,,,1,18,0
d7c889-012_1_10,"{799,-4536}",d7c889-012,155,"""Best Buys"" in Champagne",Ayala Gold Label Brut,1961,5.99,68.50,Standard,wine,Sparkling,White,France,AYALA COLD LABEL BRUT,5.99,68.50,France,1961,,,,,1,254,0
d79w2m-034_2_19,"{2117,-3550}",d79w2m-034,525,Wines of Spain,"GAMAY ROSE, Cataluna",1966,1.49,16.10,Standard,wine,Still,,Spain,GAMAY ROSE Cataluna,1.49,16.10,,1966,rose,Gamay,,,1,22,0
d79w2m-037_1_1,"{305,-2805}",d79w2m-037,650,The Good 1960 and 1963 Clarets,CHATEAU LASCOMBES (Margaux),1960,2.99,32.30,Standard,wine,Still,Red,France,CHATEAU LASCOMBES (Margaux),2.99,32.30,France,,,,Margaux,,0,9,0
d79w2m-038_1_2,"{241,-1186}",d79w2m-038,905,The Charming Vin Roses of France,"COTE DE PROVENCE, Nicolas",1966,1.49,16.10,Standard,wine,Still,Rosé,France,COTE DE PROVENCE Nicolas The Provence Joos,1.49,16.10,France,1966,,,Cotes de Provence,Provence,19,118,0
d79w2m-026_1_4,"{285,-3203}",d79w2m-026,792,The Great White Burgandies of the Blessed 1966 vintage,POUILLY-FUISSE,1964,2.85,32.49,Standard,wine,Still,White,France,POUILLY FUISSE,2.85,32.49,France,,,,Pouilly Fuisse,,1,46,0
d79w2m-030_2_3,"{2129,-3058}",d79w2m-030,1087,Red Burgundies,"BEAUNE, Cuvee Brunet",1966,5.99,64.70,Standard,wine,Still,Red,France,BEAUNE Cuvee Brunet,5.99,64.70,France,,,,Beaune,,1,14,0
d79w2m-030_2_8,"{2125,-4035}",d79w2m-030,906,Red Burgundies,"CHAMBERTIN, CLOS DE BEZE, Gelin",1966,9.95,107.45,Standard,wine,Still,Red,France,CHAMBERTIN CLOS DE BEZE Geli From Encyclopedia Chamber,9.95,107.25,France,,,,Chambertin Clos de Beze,,27,67,0
d79w2m-030_2_9,"{2122,-4334}",d79w2m-030,1069,Red Burgundies,"MUSIGNY, VIEILLES VIGNES, Comte de Vogue",1966,16.50,178.00,Standard,wine,Still,Red,France,MUSIGNY VIEILLES VIGNES Comte de Vogue,16.30,178.00,France,,,,Musigny,,2,64,3.99999999999999
d79w2m-034_1_15,"{341,-3052}",d79w2m-034,1015,The Wines of Alsace,"RIESLING, Huge]",1966,2.55,27.40,Standard,wine,Still,White,Germany,RIESLING Hugel,2.55,27.40,France,1966,,Riesling,,,2,4,0
d7g01t-025_1_26,"{535,-3570}",d7g01t-025,100,French Champagnes,Dom Ruinart Rose,1966,16.79,181.34,Standard,wine,Sparkling,Rosé,France,DOM RUINART ROSE,16.79,181.34,France,1966,rose,,,,0,168,0
d7g59k-003_1_3,"{476,-3282}",d7g59k-003,-1,White Burgundy,"Meursault, Santenots",1969,48.00,0.00,Standard,wine,Still,White,France,Meursault Santenots,48.00,,France,,,,Meursault,,1,121,0
d7g01t-025_1_30,"{531,-3887}",d7g01t-025,61,French Champagnes,Krug Blanc de Blancs,1966,22.50,243.00,Standard,wine,Sparkling,White,France,KRUG BLANC DE BLANCS,22.50,243.00,,1966,white,,,,0,162,0
d7h014-014_1_8,"{975,-2288}",d7h014-014,16,French Champagnes,De Venoge Champagne des Princes,1971,21.99,250.50,Standard,wine,Sparkling,White,France,DE VENOGE CHAMPAGNE DES PRINCES,21.99,250.50,France,1971,,,,Champagne,0,218,0
d7js34-025_1_11,"{538,-4543}",d7js34-025,SS1,American Champagne,Sepastiani Brut (California),0,3.59,38.75,Standard,wine,Sparkling,White,United States of America,The French Champagne district Pinot Chardonnay The Champagne Gold Medals Pomona 1960,1.19,,,1958,,Pinot Chardonnay,,Champagne,69,41,48
d7js34-026_1_15,"{647,-3549}",d7js34-026,58,Pick Your Favorite French Champagne,Cliquot Yellow Label Brut,1959,8.72,94.18,Standard,wine,Sparkling,White,France,Lanson Brat 3059,5.45,91.26,France,,,,,,20,25,65.4
d7js34-026_1_16,"{655,-3629}",d7js34-026,16,Pick Your Favorite French Champagne,Lanson Brut,1959,8.45,91.26,Standard,wine,Sparkling,White,France,Charles Heidsieck British Cuvee,8.88,95.91,France,1959,,,,,25,18,8.60000000000003
d7ms3r-030_1_15,"{550,-4909}",d7ms3r-030,126,"Sparkling ""Cold Duck""",Kendermann (Germany),0,3.49,39.75,Standard,wine,Sparkling,Rosé,Germany,KENDERMANN (Germany),3.49,99.75,,,,,,,0,152,0
d7pp4q-023_1_12,"{392,-2598}",d7pp4q-023,35,French Champagne,Pol Roger Brut,0,10.95,118.25,Standard,wine,Sparkling,White,France,MOET CHANDON BRUT IMPERIAL,10.99,118.69,Chile,,,,,,19,30,0.800000000000018
d7pp4q-023_1_31,"{428,-4428}",d7pp4q-023,15,French Champagne,Louis Roederer Cristal,1973,29.95,323.46,Standard,wine,Sparkling,White,France,TAITTINGER BLANC DE BLANCS,29.98,330.98,France,,white,,,,23,54,0.600000000000023
d7pp4q-023_2_16,"{2212,-3628}",d7pp4q-023,77,Other European Sparkling Wines,"Asti Spumante, Cinzano",0,6.69,72.75,Standard,wine,Sparkling,White,Italy,CHAUVENET RED CAP,6.99,75.49,US,,red,,,,18,198,6
d7ps3c-002_2_2,"{2039,-2818}",d7ps3c-002,2,Other Champagnes and Sparkling Wines,"St. Michel Brut (Finger Lakes, N.Y.)",,2.49,26.90,Standard,wine,Sparkling,White,United States of America,SAINT MICHEL BRUT (Finger Lakes FEN,2.49,26.90,US,,,,Finger Lakes,,10,10,0
d7qs3p-005_1_25,"{356,-4148}",d7qs3p-005,-1,Champagnes for the Holidays,Pommery & Greno Brut,1947,7.49,80.89,Standard,wine,Sparkling,White,France,POMMERY GRENO BRUT,7.43,80.89,France,,,,,,2,12,1.20000000000001
d7tg6n-004_3_10,"{478,-3910}",d7tg6n-004,31,French Champagnes-Bottles,Louis Roederer Cour royale Brut,0,6.98,75.50,Standard,wine,Sparkling,White,France,Louis Roederer Cour Royale Brut,6.98,75.50,France,,,,,,0,44,0
d7tg6n-004_3_26,"{462,-4785}",d7tg6n-004,90,French Champagnes-Bottles,Krug Extra Sec,1955,9.59,103.60,Standard,wine,Sparkling,White,France,Krug Bxtra'Sec,9.59,7103.60,,1955,,,,,2,33,0
d7tg6n-004_3_31,"{458,-5056}",d7tg6n-004,20,French Champagnes-Bottles,Laurent Perrier Grand Siecle,1955,12.40,133.92,Standard,wine,Sparkling,White,France,Laurent Perrier Grand Siecle,12.40,133.92,France,1955,,,,,0,31,0
d7s881-005_1_11,"{1827,-4734}",d7s881-005,39,Why Buy French Champagne before December 31st?,Dom Ruinart Blanc de Blancs,1971,13.99,151.25,Standard,wine,Sparkling,White,France,Such Champagnes Dom Perignon France Louis Roederer Cristal,400.00,,France,,,,,Champagne,45,54,7720.2
d7tg6n-004_4_14,"{2114,-4481}",d7tg6n-004,57,French Champagnes-Magnums,Krug Extra Sec,1953,20.95,113.13,Magnum,wine,Sparkling,White,France,Krug Extra Sec,20.95,113.13,,1988,,,,,0,14,0
d7vc79-003_2_5,"{2220,-2823}",d7vc79-003,82,French champanges,Moet & Chandon Dom Perignon,1962,15.55,167.94,Standard,wine,Sparkling,White,France,MOET CHANDON DOM PERIGNON,5.55,,US,1962,,,,,2,32,200
d7tg6n-004_4_5,"{2122,-4002}",d7tg6n-004,38,French Champagnes-Magnums,Moet & Chandon Imperial Brut,0,14.42,77.87,Magnum,wine,Sparkling,White,France,Moet Chandon Imp Brut,14.42,77.87,France,,,,,,7,21,0
d7ws37-000_1_21,"{757,-4261}",d7ws37-000,T,Moselles Wines,Berncasteler Doctor Cabinet Auslese,1949,4.99,57.50,Standard,wine,Still,White,Germany,BERNCASTELER DOCTOR CABINET AUSLESE (Orig Growth,4.99,57.50,,1949,,,,,13,172,0
d7101s-026_1_16,"{419,-3292}",d7101s-026,18,French Champagnes,Cliquot Yellow Label Brut,0,13.55,146.34,Standard,wine,Sparkling,White,France,CLIQUOT YELLOW LABEL BRUT,13.55,146.34,,,,,,,0,29,0
d7101s-026_1_18,"{419,-3427}",d7101s-026,39,French Champagnes,Dom Ruinart Blanc de Blancs,1969,14.65,158.22,Standard,wine,Sparkling,White,France,DOM RUINART BLANC DE BLANGS 2969,14.65,,France,,white,,,,6,37,0
d7101s-026_1_19,"{419,-3527}",d7101s-026,34,French Champagnes,Roederer Brut,1971,14.95,158.22,Standard,wine,Sparkling,White,France,ROEDERER BRUT,14.95,162.00,,1971,,,,,0,34,0
d7101s-026_1_31,"{379,-4629}",d7101s-026,81,Other Sparkling Wines From France,Boyer Brut Blanc de Blancs,1972,4.99,59.88,Standard,wine,Sparkling,White,France,BOYER BRUT BLANC DE BLANCS,4.99,59.88,,1972,white,,,,0,23,0
d7z30t-008_2_2,"{676,-3825}",d7z30t-008,36,Other World-Famous Champagnes,St. Marceaux Brut,1952,5.49,61.50,Standard,wine,Sparkling,White,France,SAINT MARCEAUX BRUT,5.49,61.50,,1952,,,,,4,118,0
d72013-005_1_17,"{824,-4509}",d72013-005,218,Bordeaux Rouges,CHATEAU MOUTUH ROTHSCHILD (Pauillac),1961,15.95,172.50,Standard,wine,Still,Red,France,CHATEAU LAFITE ROTHSCHILD Pauiliac,19.50,210.00,France,,,,Pauillac,,9,516,71
d7388t-004_1_18,"{1100,-2754}",d7388t-004,-1,Champagnes,"Perrier Jouet, English Cuvee",0,3.65,40.00,Fifth,wine,Sparkling,White,,English CVRD Lila Fifths PRT,3.65,40.00,,,,,,,25,139,0
d7388t-004_2_9,"{3207,-3023}",d7388t-004,-1,Sparkling Burgundy,Fortier-Picard,0,2.49,27.00,Fifth,wine,Sparkling,Red,,Fortier Picard Fifths,2.49,27.00,,,,,,,8,390,0
d7388t-007_1_1,"{942,-977}",d7388t-007,-1,Chateau Bottled White Bordeaux,Chateau Filhot,1929,1.95,21.00,Standard,wine,Still,White,France,Chateau Latour Blanche,2.23,24.00,France,,white,,,,13,29,5.6
d73s33-006_1_2,"{552,-1752}",d73s33-006,105,"""Best Buys"" In Champagne for the New Year's Celebration",Sebastiani Brut (Calif.),0,3.59,38.75,Standard,wine,Sparkling,White,United States of America,SEBASTIANI BRUT (Calif),3.59,38.75,US,,,,,,1,170,0
d73s33-006_1_5,"{556,-2955}",d73s33-006,155,"""Best Buys"" in Champagne for the New Year's Celebration",Ayala Gold Label Brut,1961,5.49,60.50,Standard,wine,Sparkling,White,France,AYALA GOLD LABEL BRUT,5.49,60.50,France,1961,,,,,0,170,0
d76k5q-008_1_2,"{488,-2706}",d76k5q-008,1183,French Champagnes and Sparkling Wines,Kriter Brut (Burgundy),0,4.49,49.50,Standard,wine,Sparkling,White,France,KRITER BRUT (Burgundy),4.49,49.50,France,,,,,Burgundy,0,127,0
d79w2m-013_2_11,"{332,-3329}",d79w2m-013,381,Red Bordeaux,CHATEAU BOUSCAUT (Graves),1964,3.25,35.10,Standard,wine,Still,Red,France,CHATEAU BOUSCAUT (Graves),3.25,35.10,France,,,,Graves,,0,39,0
d79w2m-013_2_8,"{335,-2784}",d79w2m-013,334,Red Bordeaux,CHATEAU DASSAULT (St. Emilion),1964,2.99,32.30,Standard,wine,Still,Red,France,Thm LAA ULIL (ot Emilion) The Mir Dassanlt Drs Svan,2.99,32.30,,,,,,,40,20,0
d79w2m-013_3_16,"{2088,-4450}",d79w2m-013,723,Red Bordeaux,CHATEAU HAUT BRION (Graves),1964,9.75,105.30,Standard,wine,Still,Red,France,ANI Vineyard Hard 149 CHATEAU LATOUR (Pauillac),9.75,105.30,France,,,,Pauillac,,36,72,0
d79w2m-025_1_9,"{208,-4195}",d79w2m-025,308,Burgandy,"MOREY ST. DENIS, CLOS BUSSIERE, Roumier",1964,3.99,43.10,Standard,wine,Still,Red,France,MOREY SAINT DENIS CLOS BUSSIERE ROM,3.09,43.10,,,,,,,10,104,18
d79w2m-026_2_4,"{2165,-3247}",d79w2m-026,219,The Great White Burgandies of the Blessed 1966 vintage,BATARD MONTRACHET,1964,6.99,79.50,Standard,wine,Still,White,France,BATARD MONTRACHET,6.99,79.50,France,,,,Batard Montrachet,,0,92,0
d79w2m-026_2_8,"{2103,-4412}",d79w2m-026,242,The Great White Burgandies of the Blessed 1966 vintage,LE MONTRACHET,1964,15.05,162.50,Standard,wine,Still,White,France,MONTRACHET,15.05,162.50,France,,,,Montrachet,,3,32,0
d79w2m-029_1_1,"{252,-2382}",d79w2m-029,350,Clarets of the 1962 Vintage,"CHATEAU LOISEAU
 (Bordeaux Superieur)",1962,1.69,18.25,Standard,wine,Still,Red,France,CHATEAU LOISEAU (Bordeaux Superieur),1.69,3.50,France,,,,Bordeaux Superieur,,1,83,0
d79w2m-029_2_8,"{2014,-4173}",d79w2m-029,202,Clarets of the 1962 Vintage,"CHATEAU MOUTON ROTHSCHILD
 (Pauillac)",1962,9.95,107.45,Standard,wine,Still,Red,France,CHATEAU MOUTON ROTHSCHILD APanillac),9.95,107.45,France,,,,,,3,70,0
d79w2m-030_1_1,"{372,-2658}",d79w2m-030,176*,Red Burgundies,"SAVIGNY LAVIERES, Dubreuil. . .",1966,2.99,32.30,Standard,wine,Still,Red,France,SAVIGNY LAVIERES Dubreuil,2.99,32.30,,,,,,,6,34,0
d79w2m-030_1_8,"{362,-4103}",d79w2m-030,316,Red Burgundies,"CHAMBOLLE MUSIGNY, CHARMES, Cambola-Hudelot",1966,4.49,48.50,Standard,wine,Still,Red,France,CHAMBOLLE MUSIGNY CHARMES Cambola Hudelot,4.49,48.30,France,,,,Chambolle Musigny,,3,83,0
d79w2m-030_2_4,"{2115,-3269}",d79w2m-030,1082,Red Burgundies,"GRANDS ECHEZEAUX, Mongeard Mugneret",1966,6.79,73.35,Standard,wine,Still,Red,France,GRANDS ECHEZEAUX Mongeard Mugneret,6.79,73.33,France,,,,Grands Echezeaux,,1,91,0
d79w2m-030_2_5,"{2125,-3533}",d79w2m-030,1074,Red Burgundies,"CLOS DE VOUGEOT, Grivot",1966,6.79,73.35,Standard,wine,Still,Red,France,CLOS DE VOUGEOT Grivot,6.79,73.35,France,,,,Clos de Vougeot,,1,8,0
d79w2m-034_1_18,"{344,-3574}",d79w2m-034,813,Red Wines of the Rhone Valley,"COTES-DU-RHONE, Nicolas",1966,1.29,13.95,Standard,wine,Still,Red,France,COTES RHONE Nicolas,1.29,13.95,France,1966,,,Cotes du Rhone,,5,2,0
d79w2m-034_1_19,"{344,-3634}",d79w2m-034,388,Red Wines of the Rhone Valley,"CROZES-HERMITAGE, Nicolas",1966,1.99,21.50,Standard,wine,Still,Red,France,CROZES HERMITAGE Nicolas,1.99,21.50,France,1966,,,Crozes Hermitage,,2,0,0
d79w2m-034_1_9,"{337,-2413}",d79w2m-034,710,The Wines of the Loire Valley,"BOURGUEIL, Asher",1966,2.79,30.15,Standard,wine,Still,,France,BOURGUEIL Asher,2.79,30.15,France,1968,,,Bourgueil,,1,6,0
d79w2m-034_2_13,"{2107,-2874}",d79w2m-034,808,The Interesting Country Wines of France,CAHORS ROUGE (Lot Valley),1966,1.79,19.35,Standard,wine,Still,,France,CAHORS ROUGE (Lot Valley),1.79,19.35,,1966,red,,Cahors,,0,12,0
d79w2m-034_2_4,"{2104,-2140}",d79w2m-034,50000,The Interesting Country Wines of France,"COTES DE BERGERAC, Nicolas",,1.29,13.95,Standard,wine,Still,,France,COTES DE BERGERAC Nicolas,1.29,13.95,France,,,,Cotes de Bergerac,,1,10,0
d7ds3w-012_1_24,"{408,-3857}",d7ds3w-012,-1,Champagnes for the Holidays,Clicquot Yellow Label Brut,1943,7.40,80.20,Standard,wine,Sparkling,White,France,CLICQUOT YELLOW LABEL,7.40,80.20,,,,,,,5,6,0
d7g01t-007_1_6,"{2499,-4767}",d7g01t-007,47,The Champgnes of Moet & Chandon,Brut Imperial,1969,7.35,158.76,Half Bottle,wine,Sparkling,White,France,Half Bottle,7.35,158.76,,,,,,,12,289,0
d7g01t-025_1_19,"{531,-3190}",d7g01t-025,18,French Champagnes,Clicquot Yellow Label Brut,0,13.55,146.34,Standard,wine,Sparkling,White,France,CLICQUOT YELLOW LABEL BRUT,13.55,146.34,,,,,,,0,164,0
d7g01t-025_1_3,"{535,-1793}",d7g01t-025,98,French Champagnes,Ayala Gold Label Brut,1970,8.49,91.70,Standard,wine,Sparkling,White,France,PERRIER JOUET BRUT,8.95,96.66,France,,,,,,14,183,9.19999999999998
d7g01t-025_1_4,"{511,-2153}",d7g01t-025,121,French Champagnes,Charbaut Blanc de Blancs,1971,8.99,97.10,Standard,wine,Sparkling,White,France,CHARBAUT BLANC DE BLANCS,8.99,97.10,,1971,white,,,,0,146,0
d7g01t-025_1_12,"{523,-2754}",d7g01t-025,35,French Champagnes,Pol Roger Brut,0,11.35,112.58,Standard,wine,Sparkling,White,France,POLROGERBRUT,11.35,122.58,,,,,,,2,158,0
d7g01t-025_1_6,"{519,-2261}",d7g01t-025,152,French Champagnes,Bollinger Brut,0,9.95,107.46,Standard,wine,Sparkling,White,France,"",9.95,107.46,,,,,,,14,156,0
d7g59k-004_1_7,"{519,-3473}",d7g59k-004,-1,Red Burgundy,"Gevrey- Chambertin Premier Cru ""Varoilles""",1969,69.00,0.00,Standard,wine,Still,Red,France,Gevrey Chambertin Premier Cru,69.00,,France,,,,Chambertin,,13,125,0
d7h014-014_1_7,"{980,-1727}",d7h014-014,34,French Champagne,Louis Roederer Brut,1973,18.00,194.50,Standard,wine,Sparkling,White,France,DOM RUINART BLANC DE,21.99,70.50,France,1971,white,,,,17,222,79.8
d7h59w-017_1_3,"{396,-3285}",d7h59w-017,36,Champagnes on Sale,Marcel Pere Et Fils Brut,1959,4.59,50.25,Standard,wine,Sparkling,White,France,MARCEL PERE FILS BRUT,32.89,350.25,,1959,,,,,3,63,566
d7j01f-007_5_1,"{557,-3142}",d7j01f-007,-1,French Champagne on Sale,Mesnil Blanc de Blancs,1961,5.99,68.50,Standard,wine,Sparkling,White,France,Ilappellecd IUD 1lllol Ullo Champagne NICOLAS PARIS most FINO PALMA RRNA Alin,1.59,17.95,France,,red,,,Champagne,64,301,88
d7k01r-001_1_4,"{826,-2940}",d7k01r-001,94,Champagne & Sparkling Wine,Perrier Jouet Brut,0,8.95,96.66,Standard,wine,Sparkling,White,France,PERRIER JOUET BRUT,8.95,96.66,France,,,,,,0,336,0
d7js34-025_1_6,"{558,-2586}",d7js34-025,31,French Champagnes on Sale,Louis Roederer Cour Royale Brut,0,6.98,75.50,Standard,wine,Sparkling,White,France,LOUIS ROEDERER COUR ROYALE BRUT,6.98,75.50,France,,,,,,0,87,0
d7js34-025_1_7,"{558,-2960}",d7js34-025,54,French Champagnes on Sale,Bollinger Brut,1955,10.00,108.00,Standard,wine,Sparkling,White,France,BOLLINGER BRUT,108.00,310.00,France,1955,,,,,0,115,1960
d7js34-026_1_24,"{667,-4250}",d7js34-026,90,Pick Your Favorite French Champagne,Krug Extra Sec,1955,9.59,103.60,Standard,wine,Sparkling,White,France,Cordon Rouge Rose,9.99,109.88,,1955,red,,,,13,31,8.00000000000001
d7kw23-009_1_11,"{498,-3477}",d7kw23-009,569,Red Wines from the Rhone Valley,Chateauneuf Du Pape (Felibres),1964,2.49,26.90,Standard,wine,Still,Red,France,CHATEAUNEUF DUPAPE,2.49,30.15,France,1961,,,Chateauneuf du Pape,,12,20,0
d7js34-026_1_3,"{639,-2676}",d7js34-026,25,Pick Your Favorite French Champagne,Ledoyen Blanc de Blancs,1959,5.99,68.50,Standard,wine,Sparkling,White,France,Ledoyen Blanc de Blancs,5.99,68.50,,1959,white,,,,0,12,0
d7js34-026_1_9,"{651,-3152}",d7js34-026,91,Pick Your Favorite French Champagne,Krug Brut Reserve Private Cuvee,0,7.95,85.86,Standard,wine,Sparkling,White,France,Krug Brut Reserve Private Cuvee,7.95,85.86,Romania,,,,,,0,23,0
d7ms3r-029_1_13,"{708,-4595}",d7ms3r-029,34,French Champagnes,Louis Roederer Brut,1964,9.95,107.50,Standard,wine,Sparkling,White,France,LOUIS ROEDERER BRUT,9.95,107.50,France,1964,,,,,0,233,0
d7kw23-009_1_15,"{511,-4315}",d7kw23-009,1012,Alsatian Wines,Riesling Superieur (Nicolas),1966,1.89,20.40,Standard,wine,Still,Red,France,RIESLING SUPERIEUR (Nicolas),1.89,20.40,Italy,1966,,Riesling,,,0,19,0
d7ms3r-029_1_7,"{676,-2327}",d7ms3r-029,155,French Champagnes,Ayala Gold Label Brut,1964,6.49,73.50,Standard,wine,Sparkling,White,France,AYALA GOLD LABEL BRUT,6.49,73.50,France,1964,,,,,0,206,0
d7ms3r-029_2_7,"{2267,-3168}",d7ms3r-029,99,American Champagnes,Korbel Brut,0,5.25,56.70,Standard,wine,Sparkling,White,United States of America,KORBEL BRUT,5.25,56.70,US,,,,,,0,211,0
d7ms3r-030_1_3,"{550,-1922}",d7ms3r-030,216,French Sparkling Wines,"Anjou, Blanc de Blancs",0,3.99,46.75,Standard,wine,Sparkling,White,France,ANJOU BLANC DE BLANCS,3.99,46.75,France,,white,,Anjou,,1,137,0
d7ms3r-030_1_5,"{574,-2345}",d7ms3r-030,836,French Sparkling Wines,Clairette De Die,0,3.99,46.75,Standard,wine,Sparkling,White,France,CLAIRETTE DE DIE,3.99,46.75,France,,,,Clairette de Die,,0,172,0
d7kw23-010_2_3,"{327,-3034}",d7kw23-010,527,The Wines of Paternina,Gran Reserva,1955,2.99,32.00,Standard,wine,Still,Red,Spain,GRAN RESERVA (Rioja),4.99,53.90,Spain,1949,,,Rioja,,8,59,40
d7ms3r-030_1_7,"{582,-2736}",d7ms3r-030,69,French Sparkling Wines,Saumur Dry Royal,0,4.91,53.00,Standard,wine,Sparkling,White,France,MUR ROYAL,1.91,53.00,,,,,,,7,179,60
d7mw2d-003_1_7,"{1761,-3350}",d7mw2d-003,694,Lehmann's Fine Burgundy Varietals,Pinot Noir,0,0.00,17.00,Standard,wine,Still,Red,,694 Pinot Noir (red) $17 1020 Pouilly Loire $15,315.50,,,,red,Pinot Noir,,,37,36,6310
d7nk5r-002_2_4,"{2117,-3756}",d7nk5r-002,81,Other Champagnes and Sparkling Wines,Boyer Brut (Haut-Savoie),1964,3.49,39.75,Standard,wine,Sparkling,White,France,BOYER BRUT (Haut Savoie),3.49,39.75,France,1964,,,Savoie,,1,62,0
d7pp4q-023_1_17,"{400,-3183}",d7pp4q-023,34,French Champagne,Louis Roederer Brut,1971,12.99,140.29,Standard,wine,Sparkling,White,France,TAITTINGER BRUT FRANCAISE,13.98,154.34,France,,,,,,21,34,19.8
